"1000","3000","10000","30000","100000",1-level,2-level,3-level,4-level,5-level,6-level,7-level,8-level,9-level,10-level,11-level,12-level,13-level,14-level,15-level,16-level,17-level,18-level,19-level,20-level,benchmark,y
57601.5,57601.5,57604.8,57605.5,57607,57601.75,57603.75,57604.75,57605,57604,57604,57604,57602.25,57601.25,57600.25,57600.75,57599.25,57599.25,57598.75,57598,57596.5,57595.5,57597,57598,57596.25,57603.6,57603.1
57601.5,57601.5,57604,57605,57607,57601.5,57601.5,57604,57604,57604,57603.5,57602.5,57600.5,57600.25,57600.25,57600.5,57599,57599,57599.75,57596.25,57595.5,57595.75,57596.75,57596.5,57596.25,57603.1,57604.8
57601.5,57601.5,57606.2,57609.2,57609.5,57601.75,57605.5,57604.25,57606.75,57606.75,57606.25,57605,57603,57602.5,57601,57600.25,57601.75,57602,57602.75,57602,57601.25,57599.25,57599.25,57601.5,57600.75,57604.8,57584.4
57584.8,57584.8,57583,57586.8,57586.2,57585,57585,57583,57585.75,57585,57584,57582.75,57581,57582.75,57582.5,57582.75,57583.25,57583.25,57582.25,57581.75,57581.75,57581.75,57581.75,57580.75,57581.75,57584.4,57585.7
57585.2,57585.2,57583.5,57585.8,57588.5,57585.5,57587.25,57585.75,57585.75,57586.25,57586,57586,57586.25,57585,57585.5,57585.5,57585.75,57584,57584.25,57584.25,57583.75,57583.75,57583.25,57584.25,57584.5,57585.7,57586.4
57585.5,57585.5,57585.2,57585.8,57588.5,57585.75,57586.5,57588.25,57586.75,57587,57587.5,57586.5,57586.5,57586,57586.25,57586.5,57586.5,57585,57585.25,57586.25,57586,57585.75,57585.5,57585.5,57585.5,57586.4,57585.4
57583.5,57583.5,57582,57586,57589.8,57583.75,57584.25,57586,57587,57586.25,57586.5,57586,57587.5,57587,57587.25,57588.25,57586.25,57585.25,57584.25,57584.25,57583,57582.75,57581.75,57582.5,57583.5,57585.4,57600.8
57602.2,57602.2,57599.5,57600.5,57601.5,57602.25,57599.5,57601.5,57600.75,57601.25,57602,57599.5,57600,57597.75,57597.75,57597.75,57598,57596,57597.25,57596,57595.5,57595.5,57594.25,57593.75,57591,57600.8,57592.1
57592.8,57592.8,57593.5,57595,57590,57592.75,57593.5,57593.5,57592.25,57591.75,57591.25,57589.5,57588.5,57589.75,57589.75,57587.75,57587.75,57587.5,57588,57587.75,57587.75,57587.75,57586.25,57585.5,57586.25,57592.1,57587.5
57587.8,57587.8,57589.2,57590.5,57588.2,57587.75,57587.75,57586.25,57587.5,57586.75,57584.25,57584.25,57584.25,57586.75,57586.5,57583.5,57583.5,57584,57583.25,57581.75,57581.5,57581.5,57581.25,57581.5,57582,57587.5,57621.4
57622,57622,57621,57621.8,57622.8,57622,57621.5,57622.25,57622,57620.25,57620.75,57619,57620.25,57620.5,57620,57617.75,57618,57618,57617.5,57614.75,57614.75,57615,57616.25,57617.25,57617.5,57621.4,57622.4
57622.5,57622.5,57621,57621.8,57625.2,57622.5,57623.5,57622.5,57622.5,57621.25,57621.25,57622.25,57622.5,57622.5,57622.75,57622.5,57619.5,57619.75,57619.75,57617.5,57618.75,57618.5,57618.5,57618,57618,57622.4,57623.7
57623.2,57623.2,57626,57626.2,57617,57623.5,57625.75,57625.75,57625,57625,57624.75,57623.75,57623,57623.25,57623.25,57622.75,57622.75,57624.5,57624.25,57623.25,57624.25,57623.25,57622.75,57624,57624,57623.7,57627
57626.2,57626.2,57625.5,57629.8,57629,57625.25,57626.25,57625.5,57626.5,57629,57628.75,57627.25,57627.25,57626.25,57626.25,57626.5,57625,57626.75,57627,57627.25,57626.75,57627,57624.25,57624.25,57623.25,57627,57602.7
57602.5,57602.5,57602.8,57603.5,57599,57602.25,57601.75,57601.75,57600,57603.75,57603.75,57604.75,57605.25,57604.5,57605,57604.75,57605,57603.75,57603,57601.25,57599.75,57597.75,57598.5,57598,57600.5,57602.7,57588.2
57589.5,57589.5,57586.2,57590.2,57587.5,57587,57589.5,57588,57588,57588,57588.25,57588.5,57588,57587.5,57583.5,57583.5,57584,57584,57584.25,57584.25,57585,57586,57586,57585.25,57583.5,57588.2,57609.9
57611,57611,57609.5,57607.8,57611,57610.75,57611,57610.5,57610.5,57609.5,57610,57609.5,57609.5,57608.5,57608.75,57610.75,57610.75,57610.5,57608.75,57609,57606.5,57608.75,57606.5,57605.5,57604,57609.9,57601.6
57600.2,57599.8,57600.2,57602.2,57605.5,57600.25,57600.25,57600.25,57599.75,57601,57602,57602,57601.75,57604,57603.75,57604,57603.5,57602.25,57602.25,57603.25,57604.25,57604.75,57603.75,57604.25,57603.75,57601.6,57605.1
57604.5,57604.5,57603.2,57605.8,57606,57607,57604.5,57603.5,57605,57605,57605.5,57605.75,57605.75,57605.75,57605.5,57604.25,57604,57604,57600.5,57601.5,57602.25,57601.5,57599,57599.25,57599,57605.1,57575.9
57577.2,57577.2,57575.8,57576.5,57575.5,57576,57575,57574.25,57574.5,57575,57575.5,57575.5,57575,57575.75,57575.75,57575,57572.75,57573.25,57572.75,57573.5,57574,57574.5,57574.5,57573.5,57573.25,57575.9,57581.7
57580.5,57580.5,57581,57581.2,57584.8,57583.75,57580.75,57581.5,57582.25,57582,57581.75,57581.25,57580.75,57580.5,57580.75,57581.25,57582.75,57581.5,57579.75,57580,57581,57580.5,57581.5,57581.75,57577,57581.7,57595.1
57592.5,57591.5,57595.2,57599.2,57603,57592.5,57594,57596.25,57596.5,57594,57594.5,57594.75,57594,57592.25,57591.75,57591.5,57592.75,57592.5,57592,57591.75,57591.25,57591.25,57591.25,57591.25,57590.75,57595.1,57600.3
57600,57599,57600.8,57599.2,57605,57600,57601.75,57601.25,57601.75,57599.25,57599.25,57599,57599.75,57599.75,57599,57599.75,57600,57597,57597,57597,57596.25,57597,57598,57595.5,57596.5,57600.3,57601.4
57602.8,57602.8,57602.2,57599.2,57605,57602.75,57602.5,57602.5,57602.75,57599.75,57598.75,57598.5,57598.25,57598.75,57598.75,57598.75,57600,57597,57597,57596,57596,57596.25,57596.25,57594.25,57594.25,57601.4,57601
57602.8,57602.8,57601.5,57599.2,57605,57602.25,57602.25,57601.75,57600.75,57599,57596.75,57596.75,57597.5,57599,57598.75,57598.75,57596.75,57596.25,57596,57596,57596,57595.75,57593,57594.25,57596.5,57601,57594
57593.2,57593.2,57596.5,57593.8,57595.2,57593.5,57596.25,57595.75,57593,57593.25,57593.25,57593.25,57593.5,57592.25,57591.25,57591,57590.75,57591,57591.25,57590.75,57590.75,57590.25,57589.75,57589.75,57591.25,57594,57597.8
57597.5,57597.5,57600,57595,57598.5,57598,57600.5,57600.5,57600.75,57596.5,57597.25,57597.25,57597,57597,57595,57594.75,57594,57594,57593.5,57592.75,57591.75,57591.25,57592.25,57593,57595,57597.8,57596.4
57596.8,57596.8,57596.2,57594.5,57598.5,57597.25,57597.25,57597.5,57597.25,57594.5,57594.5,57594.75,57596,57597.25,57597.25,57597.75,57596,57595.5,57594.5,57594.5,57594,57593.25,57592.5,57594,57594.25,57596.4,57597.8
57599,57599,57598.8,57595,57598.2,57599.5,57598.75,57598.75,57598.5,57597.75,57594.25,57594.75,57594.75,57597,57597,57596,57595,57595.25,57594.25,57594.25,57594.25,57594.25,57593.25,57595.25,57595.25,57597.8,57597.9
57598.2,57597.5,57599.5,57595,57598.2,57598.5,57599,57599.75,57600,57599.75,57599.5,57595,57597.75,57597.75,57598,57598,57598,57596,57595.5,57594.25,57594,57594.25,57595.25,57595.25,57595.5,57597.9,57598.8
57599.8,57599.5,57599.2,57595,57598.2,57600.25,57599.75,57599.75,57600.25,57600,57600.25,57598,57598,57598.25,57598.25,57598.75,57598.75,57596.25,57595.75,57594.5,57594.5,57596.25,57598.5,57596.25,57596.75,57598.8,57598.4
57600.2,57600.2,57599.5,57595,57598.2,57600,57599,57599.25,57599,57599.5,57595,57594.75,57597,57597,57597,57595,57595.25,57594,57593.5,57591.75,57590.5,57591.5,57591.25,57593.25,57592.5,57598.4,57584.7
57583.8,57581.8,57580.2,57586,57588.8,57583.75,57584.5,57583.75,57584,57585.5,57585.5,57586.5,57586.75,57586.5,57586.75,57587.5,57587.75,57588,57588,57587,57587.75,57587.25,57586.75,57587.25,57587.75,57584.7,57576.2
57576.2,57576.2,57577.8,57576,57575.2,57576,57575.5,57575.25,57575.75,57575.25,57576.25,57576.5,57577.25,57577,57577,57576.25,57576.75,57577,57578.5,57578.25,57578.25,57580,57578.75,57578.75,57581.75,57576.2,57550.8
57549.8,57549.8,57550.8,57549.2,57548.2,57549.75,57549.25,57551.75,57553.5,57554.25,57553.75,57552.25,57553,57552,57552,57551.75,57550.5,57550.75,57550.75,57551.5,57551.5,57551.25,57551.25,57547.25,57547,57550.8,57554.5
57551.5,57550.8,57554.5,57556.2,57557.2,57551.5,57554.75,57557.25,57555.5,57555.75,57555,57554.5,57554.75,57555.5,57555.25,57554.5,57553.25,57553.5,57553.5,57554,57554,57552.75,57552.5,57552,57552.5,57554.5,57556.3
57555.2,57555,57556.8,57556.8,57558.2,57555.25,57555.75,57556.75,57557,57556.25,57556.75,57556.25,57556.5,57556.75,57556.75,57555.5,57555.5,57556,57556,57555.75,57555.75,57556.25,57554.25,57554.5,57555.25,57556.3,57580.3
57581.2,57581.2,57582.8,57580.2,57582.8,57580,57579.75,57578.5,57577.75,57580.25,57580,57577.75,57576.75,57578.25,57577.75,57577.75,57578.25,57578,57575.75,57575.25,57575.5,57574.5,57574.75,57574.25,57576.5,57580.3,57581.6
57583.5,57582,57584.2,57580,57584.5,57582.75,57581.75,57580.75,57580.5,57579,57579.25,57579.5,57580,57580,57580,57581.25,57580.5,57579.5,57579,57578.75,57576.75,57577,57577.75,57577,57577,57581.6,57583
57582.8,57582,57584.2,57585.5,57584.5,57582,57581.75,57580.75,57583.75,57583.75,57581.75,57580.75,57581.75,57583.75,57583.75,57583.5,57582,57581.75,57581.25,57580.25,57580,57579.75,57579.5,57579.5,57578.25,57583,57575.5
57576.2,57576.2,57573.5,57577,57576.8,57576,57573.75,57573.75,57574.25,57574.5,57575.5,57575.75,57577,57575.75,57576,57576,57576,57577.25,57577.25,57578.25,57578.5,57578.25,57577,57576,57577,57575.5,57573
57572.5,57572.2,57570.5,57575.5,57575.2,57572.5,57572.5,57571,57571.5,57572.75,57572.75,57573.25,57573.75,57574,57573.75,57573.75,57572.5,57572.5,57572.5,57574.5,57572.75,57573.75,57573,57573.25,57572.75,57573,57563
57561.5,57561.5,57562.8,57564.8,57570.8,57561.25,57559,57559.75,57559,57561.25,57563.25,57563.5,57562.75,57562.75,57561.75,57563,57561.5,57561.75,57560.25,57560,57560.5,57559.75,57561,57560.5,57563.5,57563,57549.3
57548,57548,57549,57552.8,57549.2,57548,57548.5,57548,57550.75,57549.5,57550.25,57551.25,57550,57549.75,57551.5,57551.75,57552.5,57552,57553,57552.75,57552.25,57552.25,57552.75,57553.25,57553.25,57549.3,57536.4
57535.2,57535.2,57538.2,57540.5,57539.5,57535,57531.5,57534,57536,57534.75,57536.25,57536.5,57536.5,57534.75,57536.5,57536.5,57534,57534.25,57533.75,57533.75,57533.25,57535,57535,57535.75,57535.5,57536.4,57534.4
57534,57533.8,57534.2,57538.5,57533.2,57532.5,57533.75,57533,57533.75,57535.5,57536.25,57536.5,57533.25,57532.25,57532.25,57533.25,57533.25,57534,57534.5,57534.75,57535,57535.75,57536,57536.25,57536.5,57534.4,57540.6
57538.5,57538,57541.8,57542,57541,57538.5,57539.25,57541.5,57540.75,57541.25,57543.25,57542.75,57543,57540.5,57540,57540.5,57539.5,57539,57539.5,57537,57538.75,57538.75,57538.25,57538.25,57538.75,57540.6,57536
57534.8,57533.8,57539,57539.2,57535.8,57534.75,57533.75,57537.5,57537.75,57537,57535,57535.5,57534,57532.5,57533.25,57533.25,57533.5,57534,57533.75,57534.25,57537.75,57538.25,57537.75,57537,57534.75,57536,57557.6
57558.2,57553.8,57553.8,57560.2,57557.2,57558.25,57561,57560.25,57561,57559.25,57559,57558.25,57558,57556.5,57556.5,57554.75,57554.25,57554.75,57553.5,57553,57552.75,57552.25,57551.75,57552.75,57553.5,57557.6,57569
57569.5,57569.5,57570.8,57568.8,57563.5,57569.5,57569.75,57570.75,57570.75,57570.5,57569.5,57569.5,57568,57567.25,57566.25,57563.5,57563.5,57562.5,57562.5,57562.5,57562.5,57561.5,57560.75,57561.75,57562.5,57569,57592.9
57595.8,57595.8,57592.8,57597,57589,57595.75,57592.75,57591.25,57592,57593,57591.5,57590.25,57588.25,57588.75,57588.75,57589,57588,57583,57583,57582,57581,57581.5,57581.5,57580.25,57579.25,57592.9,57592.6
57593.2,57593,57593,57595.5,57592.2,57593.25,57593.5,57593,57594.5,57594.25,57589.5,57589.75,57590.25,57589,57589.5,57589.75,57589.75,57588.75,57586.75,57586,57585.25,57585.25,57585,57585,57582.75,57592.6,57594.8
57595,57594,57596,57598,57592.8,57594.75,57594.75,57594.75,57596,57595.25,57596.25,57596.25,57591,57591.5,57590.75,57590.25,57590.75,57590.75,57590.75,57590.75,57589.25,57588,57588,57586.75,57586.25,57594.8,57613.9
57613,57613,57616.5,57614,57619.2,57612.75,57612.75,57614.75,57614.25,57615.25,57610.25,57610,57610.25,57610.25,57609.75,57608,57605.25,57602,57603.75,57604,57603.5,57603,57602.5,57602,57601.5,57613.9,57644.6
57646.2,57646.2,57642.2,57641,57644,57646.25,57647,57647.5,57646.25,57644.5,57644.75,57643.75,57644.25,57644.25,57643.75,57643.75,57642.5,57645,57645,57643,57642.25,57642,57641.5,57642.5,57642.5,57644.6,57641.5
57639.2,57639.2,57638.8,57643.2,57644.8,57639.5,57639.75,57641.75,57643.25,57643.25,57643.25,57643.5,57643.25,57641.25,57640.5,57640.5,57640,57640,57639,57638,57636.75,57637.5,57640.25,57635.75,57635.5,57641.5,57639.5
57639.5,57639.5,57638.2,57641.2,57644,57639.5,57638.25,57637.75,57638,57638.75,57640.5,57637.5,57638.75,57638.5,57638.75,57638.75,57637.75,57636.75,57635.5,57635.5,57635.75,57634.75,57634.75,57635.25,57635,57639.5,57624.3
57623,57623,57623.2,57626.2,57626.2,57624,57623.25,57622.75,57624.25,57624,57624,57625.5,57625.25,57625,57625,57625,57626.25,57624.75,57624.75,57623.5,57623.75,57623.75,57625.25,57624.25,57626.75,57624.3,57585.8
57585.5,57585.5,57585.8,57587.2,57586.2,57585.5,57584.25,57584.5,57585.5,57586.25,57585.75,57585.75,57585.75,57585.5,57585.75,57587.75,57589,57587.5,57587.5,57587.25,57586.75,57586.75,57590,57589.5,57590.5,57585.8,57602.4
57602,57602,57599.8,57601.2,57605.5,57602,57603.5,57604.25,57600.25,57600.5,57601.5,57603.75,57602.5,57602.75,57602,57600.5,57599.5,57598.75,57599,57598.75,57599.25,57599,57599.75,57595,57595.5,57602.4,57576
57570.2,57569.8,57572.5,57582.2,57584.5,57570.5,57573,57573.75,57574.75,57578.75,57580.5,57580,57578,57578,57580.5,57579.25,57578.5,57578.75,57579.5,57580.75,57580.75,57580.25,57580.25,57580,57580.25,57576,57573.5
57569.8,57568.5,57570.2,57579.8,57580,57569.75,57570.5,57571.5,57574,57573.75,57574.5,57576.25,57575.75,57575.25,57575.25,57577,57576.25,57576.25,57575.75,57575.75,57575.75,57576.5,57577,57576.75,57577,57573.5,57581.4
57580.2,57579.2,57582.5,57581.2,57587,57580.25,57582.25,57581.25,57581.75,57580.75,57581.25,57581,57581,57581,57581.5,57582,57582,57583,57581.5,57582,57581.75,57581.75,57581,57581.25,57582.25,57581.4,57571.7
57570,57568.8,57569,57572,57574.5,57570,57570,57570.25,57572.75,57573.25,57574,57574.25,57574.5,57575,57574.75,57574.25,57574,57573.25,57572.5,57572.5,57572.75,57570,57569.75,57569.75,57571.25,57571.7,57557.2
57556.5,57556.5,57558.5,57558.5,57558.8,57556.5,57557.75,57556,57557,57557.25,57557,57557,57557.5,57556.5,57556.75,57556.75,57556,57554,57555.25,57555.25,57554.75,57554.75,57555.75,57556.5,57557.5,57557.2,57567.7
57567.8,57567.8,57568.5,57565,57561,57568,57568,57569.75,57568.75,57568.5,57570.75,57571.25,57570,57569.5,57568.5,57569.5,57569.5,57570,57568.25,57568.5,57568.5,57568.5,57568.5,57571,57571,57567.7,57572.8
57572.2,57570.8,57571.8,57573.5,57576.5,57572,57572,57572,57573.25,57572.25,57573.75,57574,57575,57573.25,57573.25,57573.5,57572.25,57572.25,57573,57573,57572.75,57573,57573.75,57571.5,57571.5,57572.8,57587.5
57587.2,57587.2,57586.8,57589,57588,57587,57584.75,57586.75,57587.25,57588.75,57589,57587,57587.75,57587.25,57587.25,57587.25,57586.75,57585.75,57586.25,57586.25,57587,57585,57585.5,57585.5,57584.25,57587.5,57584.6
57583.5,57583.5,57584.2,57583.8,57587,57583.5,57584.25,57583.5,57583.25,57584.25,57585,57585.75,57587,57586.75,57586,57584.5,57584.75,57584.75,57583.75,57582.75,57583.5,57583.5,57582.5,57583.25,57583,57584.6,57587.1
57585,57585,57586,57588.5,57589,57584.75,57584.75,57586,57590.25,57589.5,57589,57588.75,57588,57588.5,57588.25,57588.25,57585.25,57585.75,57586,57585,57584.25,57583.75,57583.75,57583,57583,57587.1,57588.5
57587.8,57587.2,57589,57587,57589,57587.75,57587.75,57587.75,57587.5,57590.5,57590.25,57591,57589,57588,57588.5,57587.75,57587,57585.25,57585.75,57586.75,57585.25,57584.5,57584.5,57585,57585,57588.5,57603.7
57602.2,57602.2,57599.5,57602.5,57607.2,57602.25,57603,57605.25,57606,57606.25,57604.75,57604,57604,57605.25,57605.25,57604.75,57605,57601.5,57602.5,57602.75,57601.25,57600.5,57599,57600,57600.25,57603.7,57617.8
57617.5,57617.5,57618.2,57614.5,57620,57617.5,57618.25,57618.5,57619.75,57618,57618.25,57619.25,57619.25,57616.5,57616.25,57616.25,57615.5,57614,57613,57611.75,57610.5,57612,57612,57611.75,57611.5,57617.8,57607.7
57608.2,57608.2,57608.2,57608.2,57600.2,57608.25,57611.5,57607.75,57608.25,57608.75,57609.25,57609.25,57608.75,57609.5,57608.5,57608,57607.75,57607.75,57607.25,57607.25,57606.5,57607.5,57607.5,57606,57606,57607.7,57611.7
57611,57611,57612.8,57615,57610.5,57611,57612,57612,57611.5,57612.75,57612,57610.5,57609.75,57610.5,57610.25,57611,57611.5,57610.5,57610.5,57608.5,57608.25,57609.5,57609.25,57608.75,57608.75,57611.7,57609.4
57609.5,57609.5,57611,57612.2,57604.2,57609.75,57609.75,57610.25,57609.75,57607.75,57609,57610.5,57609.25,57609.5,57610,57610.75,57611,57610.25,57609.75,57608.5,57608.5,57608,57607.75,57607.75,57608.25,57609.4,57623.2
57624.5,57624.5,57624.8,57621.5,57623.8,57624.25,57622.5,57623,57624.75,57622,57622,57623.25,57623.25,57621,57617.5,57617.75,57618.5,57619,57618.5,57618.5,57618.5,57618,57618,57616.25,57616.75,57623.2,57636.3
57639,57639,57639.5,57634,57635.2,57638,57636,57635.5,57635.5,57635.5,57634.5,57634.75,57633,57632.75,57632.75,57632,57631.25,57630.75,57630.75,57630.25,57628.25,57625.25,57627,57627,57626.5,57636.3,57631.6
57633.5,57633.5,57632,57631,57633,57633,57630.5,57630.25,57630.5,57631,57631,57630.25,57629.25,57628.75,57629.25,57628.5,57626.25,57623.5,57623.5,57623.5,57622,57621.25,57622,57622.25,57622.25,57631.6,57621.6
57618.5,57618.5,57624,57624,57622.2,57620.25,57619.5,57620.5,57622.75,57622,57622.25,57623.75,57622.75,57622.25,57622.5,57621.75,57619.75,57619.75,57619.5,57619.25,57619.25,57618.5,57617.25,57616.75,57616.75,57621.6,57659.2
57662,57660,57657.8,57657.5,57658.2,57661.75,57660,57659.5,57658.5,57659,57659,57659.25,57658,57657,57657,57654,57652.25,57652.25,57653.5,57654.25,57654.25,57655.75,57651.75,57651.5,57651.75,57659.2,57665.1
57664.5,57664.5,57663.5,57664.8,57664,57664.75,57665,57667,57667.5,57667,57667,57667,57666.5,57664.5,57664.75,57665,57664.75,57664.5,57664.5,57664,57663.25,57663.25,57660.5,57658,57658,57665.1,57661.5
57659,57659,57659.2,57662,57663.8,57659.25,57660.25,57661.75,57661.75,57663.5,57663.75,57664.25,57663.5,57663.5,57663.5,57662.75,57663.25,57663.25,57663,57662.75,57662,57662,57662.5,57660.75,57657.5,57661.5,57686.9
57685.2,57685.2,57689,57689.2,57692.5,57685.25,57688.5,57688,57687.75,57688,57687,57683.25,57682.5,57683,57684,57683.75,57683.75,57683,57682.5,57678.75,57678.75,57677.25,57677.25,57677,57676.25,57686.9,57691.1
57692.5,57692.5,57695.2,57697.2,57691.2,57692.25,57688,57688.5,57688.25,57686.75,57687.5,57686.75,57687.5,57687.75,57687.5,57685,57684,57683.5,57685.75,57685.75,57683.5,57682.75,57683.25,57684,57683.75,57691.1,57689.1
57689.8,57689.8,57689.8,57694.5,57688.8,57689.75,57689,57687.25,57688,57687.75,57688,57688.75,57688.25,57685.25,57684.5,57684.25,57685,57685.5,57685.5,57685.5,57683.25,57683.75,57683.5,57681.75,57681.25,57689.1,57699.3
57702.5,57702.5,57702.5,57705.2,57698.8,57702.25,57696.25,57696.25,57697.75,57696.25,57696.25,57693.75,57693.25,57693,57694.25,57695,57695.75,57693.5,57693.5,57693,57692,57692.25,57692.75,57692.75,57692.5,57699.3,57719
57715,57715,57720.2,57720,57720.2,57715.25,57720.5,57721.25,57721.25,57722.5,57723,57720.5,57720.5,57720,57719.25,57719.75,57718,57717.5,57716.5,57716.75,57716.25,57715.5,57715.75,57716.25,57716.75,57719,57701.3
57699,57699,57698.5,57701.8,57704.5,57699,57699.5,57700.25,57699,57703,57703.75,57704.5,57703.75,57703,57702.5,57702,57702.25,57703,57702,57702.25,57701.25,57701.25,57703.5,57703.5,57703.25,57701.3,57706.5
57703.5,57708.5,57708,57709.8,57708,57703.25,57703.25,57706.75,57705.25,57705.5,57705,57705.75,57706.25,57705.5,57705,57704.75,57704.75,57704.5,57705.25,57705.25,57707,57706,57705.75,57707.25,57705.75,57706.5,57693.2
57691,57691,57693.8,57697.8,57698.2,57690.75,57690.25,57690.25,57691,57691.5,57693,57693.75,57693.75,57694.25,57692.75,57692,57693,57693.5,57693.5,57693.75,57693,57692.25,57692,57692.25,57690.5,57693.2,57695.4
57694,57694,57694.5,57697.8,57700,57694,57694.5,57694.25,57693,57693.75,57695.25,57695.5,57694.25,57696.25,57695.75,57695.75,57696.75,57695.75,57695.75,57694.75,57694.5,57694.75,57693.5,57693.25,57694.25,57695.4,57655.4
57654.8,57654.5,57656.2,57656.5,57650.5,57654.75,57655.25,57655.75,57655.25,57656.25,57655.5,57657.5,57657.25,57657.5,57657,57657.25,57657.75,57657.75,57656.75,57655.75,57657,57656.25,57658.25,57657.5,57657.75,57655.4,57630.2
57627.2,57627.2,57632.8,57634.2,57630.5,57627.5,57628.25,57627.75,57631,57630.75,57632.5,57632,57631,57632.25,57632.25,57631.75,57631.5,57630.5,57631.75,57629.75,57630,57629,57631.5,57629,57627.75,57630.2,57665.3
57661.8,57661.8,57667.8,57668,57671.8,57661.75,57665,57665.5,57665.75,57663,57663.5,57664.5,57665,57666.75,57667.5,57667.75,57664.5,57663.75,57664.25,57664.25,57665,57664.75,57666.75,57666.5,57666.75,57665.3,57634.6
57635,57632.8,57633,57632.2,57635,57635,57633,57632.25,57632.5,57634.5,57636.75,57637.5,57638.25,57639,57640,57640.75,57641,57641,57639.25,57635.5,57635.75,57635,57636.25,57635.5,57637.75,57634.6,57631.9
57631.2,57632.8,57633,57632.2,57633,57631.25,57631.75,57631.5,57631.25,57630.75,57629,57632,57631.5,57631.5,57631.5,57632.75,57632.75,57632.75,57632.75,57632,57633.5,57632.5,57631.75,57630.25,57631,57631.9,57613.7
57616.5,57616.2,57616.2,57610.5,57612.8,57612.5,57616.25,57613.5,57612.25,57611.25,57615,57614,57614,57613.75,57613.75,57613.75,57613.25,57613.25,57613.75,57613.25,57613.5,57613,57612.75,57613.25,57614.75,57613.7,57606.7
57604.8,57604.8,57605.8,57605.2,57607.5,57604.75,57605.75,57606.5,57610.25,57610.25,57609.5,57609.5,57608.25,57608,57609.5,57609.25,57608.5,57607,57606.25,57607.5,57607.75,57607,57604.25,57603.75,57603.75,57606.7,57604.1
